ID,Time,Seconds,X,Y,Z
1,2019-12-13T16:35:41Z,992.693,-0.154,0.832,0.487
1,2019-12-13T16:35:41Z,992.727,-0.027,1.027,0.618
1,2019-12-13T16:35:41Z,992.760,0.113,1.298,0.544
1,2019-12-13T16:35:41Z,992.794,0.394,1.579,0.185
1,2019-12-13T16:35:41Z,992.828,1.046,0.663,0.376
1,2019-12-13T16:35:41Z,992.862,0.775,0.919,0.152
1,2019-12-13T16:35:41Z,992.896,0.362,1.057,0.389
1,2019-12-13T16:35:41Z,992.929,0.089,0.843,0.070
1,2019-12-13T16:35:41Z,992.963,0.227,0.809,0.143
1,2019-12-13T16:35:41Z,992.997,0.275,0.902,0.370
1,2019-12-13T16:35:41Z,993.031,0.201,0.793,0.164
1,2019-12-13T16:35:41Z,993.065,0.206,0.852,0.238
1,2019-12-13T16:35:41Z,993.098,0.208,0.936,0.257
1,2019-12-13T16:35:41Z,993.132,0.182,0.915,0.197
1,2019-12-13T16:35:41Z,993.166,0.200,0.857,0.255
1,2019-12-13T16:35:41Z,993.200,0.216,0.912,0.279
1,2019-12-13T16:35:41Z,993.234,0.200,0.920,0.300
1,2019-12-13T16:35:41Z,993.267,0.154,0.877,0.360
1,2019-12-13T16:35:41Z,993.301,0.090,0.871,0.330
1,2019-12-13T16:35:41Z,993.335,-0.022,0.828,0.215
1,2019-12-13T16:35:41Z,993.369,0.157,0.950,0.415
1,2019-12-13T16:35:41Z,993.403,0.493,1.167,0.275
1,2019-12-13T16:35:41Z,993.436,0.059,1.145,0.042
1,2019-12-13T16:35:41Z,993.470,0.232,1.241,-0.086
1,2019-12-13T16:35:41Z,993.504,0.650,1.267,0.207
1,2019-12-13T16:35:41Z,993.538,0.655,1.068,0.315
1,2019-12-13T16:35:41Z,993.572,0.528,0.982,0.203
1,2019-12-13T16:35:41Z,993.605,0.310,0.816,0.164
1,2019-12-13T16:35:41Z,993.639,0.230,0.759,0.275
1,2019-12-13T16:35:41Z,993.673,0.238,0.718,0.284
1,2019-12-13T16:35:41Z,993.707,0.189,0.711,0.302
1,2019-12-13T16:35:41Z,993.741,0.187,0.728,0.332
1,2019-12-13T16:35:41Z,993.774,0.188,0.740,0.395
1,2019-12-13T16:35:41Z,993.808,0.177,0.784,0.414
1,2019-12-13T16:35:41Z,993.842,0.139,0.783,0.500
1,2019-12-13T16:35:41Z,993.876,0.049,0.827,0.479
1,2019-12-13T16:35:41Z,993.910,0.136,0.973,0.597
1,2019-12-13T16:35:41Z,993.943,0.207,1.017,0.878
1,2019-12-13T16:35:41Z,993.977,0.114,1.156,-0.016
1,2019-12-13T16:35:41Z,994.011,0.351,1.428,0.318
1,2019-12-13T16:35:41Z,994.045,0.877,0.670,0.360
1,2019-12-13T16:35:41Z,994.079,0.607,0.958,0.396
1,2019-12-13T16:35:41Z,994.112,0.135,0.957,0.289
1,2019-12-13T16:35:41Z,994.146,-0.010,0.843,0.123
1,2019-12-13T16:35:41Z,994.180,0.314,0.862,0.169
1,2019-12-13T16:35:41Z,994.214,0.344,0.811,0.375
1,2019-12-13T16:35:41Z,994.248,0.261,0.900,0.236
1,2019-12-13T16:35:41Z,994.281,0.265,0.894,0.174
1,2019-12-13T16:35:41Z,994.315,0.219,0.853,0.212
1,2019-12-13T16:35:41Z,994.349,0.176,0.838,0.222
1,2019-12-13T16:35:41Z,994.383,0.180,0.893,0.245
1,2019-12-13T16:35:41Z,994.417,0.181,0.943,0.246
1,2019-12-13T16:35:41Z,994.450,0.176,0.913,0.313
1,2019-12-13T16:35:41Z,994.484,0.141,0.864,0.378
1,2019-12-13T16:35:41Z,994.518,0.138,0.888,0.322
1,2019-12-13T16:35:41Z,994.552,0.114,0.850,0.285
1,2019-12-13T16:35:41Z,994.586,0.306,0.948,0.449
1,2019-12-13T16:35:41Z,994.619,0.411,1.176,0.163
1,2019-12-13T16:35:41Z,994.653,-0.015,1.258,-0.019
1,2019-12-13T16:35:41Z,994.687,0.281,1.323,-0.120
1,2019-12-13T16:35:41Z,994.721,0.670,1.238,0.318
1,2019-12-13T16:35:41Z,994.755,0.610,0.980,0.290
1,2019-12-13T16:35:41Z,994.788,0.407,0.897,0.103
1,2019-12-13T16:35:41Z,994.822,0.331,0.759,0.245
1,2019-12-13T16:35:41Z,994.856,0.271,0.762,0.265
1,2019-12-13T16:35:41Z,994.890,0.217,0.793,0.269
1,2019-12-13T16:35:41Z,994.924,0.197,0.763,0.302
1,2019-12-13T16:35:41Z,994.957,0.253,0.720,0.354
1,2019-12-13T16:35:41Z,994.991,0.224,0.755,0.371
1,2019-12-13T16:35:41Z,995.025,0.157,0.764,0.482
1,2019-12-13T16:35:41Z,995.059,0.121,0.777,0.526
1,2019-12-13T16:35:41Z,995.093,-0.010,0.753,0.502
1,2019-12-13T16:35:41Z,995.126,0.042,0.919,0.543
1,2019-12-13T16:35:41Z,995.160,0.124,1.045,0.832
1,2019-12-13T16:35:41Z,995.194,0.202,1.245,0.060
1,2019-12-13T16:35:41Z,995.228,0.653,1.464,0.454
1,2019-12-13T16:35:41Z,995.262,0.924,0.668,0.365
1,2019-12-13T16:35:41Z,995.295,0.460,0.938,0.354
1,2019-12-13T16:35:41Z,995.329,0.097,0.916,0.226
1,2019-12-13T16:35:41Z,995.363,0.026,0.799,-0.019
1,2019-12-13T16:35:41Z,995.397,0.369,0.909,0.256
1,2019-12-13T16:35:41Z,995.431,0.373,0.902,0.318
1,2019-12-13T16:35:41Z,995.464,0.315,0.856,0.165
1,2019-12-13T16:35:41Z,995.498,0.325,0.869,0.232
1,2019-12-13T16:35:41Z,995.532,0.198,0.873,0.206
1,2019-12-13T16:35:41Z,995.566,0.127,0.882,0.206
1,2019-12-13T16:35:41Z,995.600,0.113,0.894,0.186
1,2019-12-13T16:35:41Z,995.633,0.177,0.930,0.265
1,2019-12-13T16:35:41Z,995.667,0.244,0.918,0.399
1,2019-12-13T16:35:41Z,995.701,0.181,0.905,0.394
1,2019-12-13T16:35:41Z,995.735,0.049,0.817,0.262
1,2019-12-13T16:35:41Z,995.769,0.154,0.813,0.367
1,2019-12-13T16:35:41Z,995.802,0.472,1.184,0.347
1,2019-12-13T16:35:41Z,995.836,0.056,1.281,-0.050
1,2019-12-13T16:35:41Z,995.870,0.238,1.319,-0.155
1,2019-12-13T16:35:41Z,995.904,0.650,1.223,0.239
1,2019-12-13T16:35:41Z,995.938,0.638,1.015,0.295
1,2019-12-13T16:35:41Z,995.971,0.464,0.906,0.177
1,2019-12-13T16:35:41Z,996.005,0.331,0.780,0.182
1,2019-12-13T16:35:41Z,996.039,0.276,0.724,0.266
1,2019-12-13T16:35:41Z,996.073,0.266,0.729,0.298
1,2019-12-13T16:35:41Z,996.107,0.219,0.738,0.332
1,2019-12-13T16:35:41Z,996.140,0.215,0.740,0.353
1,2019-12-13T16:35:41Z,996.174,0.176,0.743,0.421
1,2019-12-13T16:35:41Z,996.208,0.144,0.802,0.458
1,2019-12-13T16:35:41Z,996.242,0.085,0.740,0.586
1,2019-12-13T16:35:41Z,996.276,-0.031,0.768,0.507
1,2019-12-13T16:35:41Z,996.309,0.024,0.937,0.547
1,2019-12-13T16:35:41Z,996.343,0.138,1.031,0.688
1,2019-12-13T16:35:41Z,996.377,0.308,1.411,0.156
1,2019-12-13T16:35:41Z,996.411,0.906,1.098,0.465
1,2019-12-13T16:35:41Z,996.445,0.768,0.881,0.303
1,2019-12-13T16:35:41Z,996.478,0.318,0.992,0.361
1,2019-12-13T16:35:41Z,996.512,0.005,0.754,-0.011
1,2019-12-13T16:35:41Z,996.546,0.207,0.851,0.256
1,2019-12-13T16:35:41Z,996.580,0.396,0.863,0.246
1,2019-12-13T16:35:41Z,996.614,0.341,0.853,0.289
1,2019-12-13T16:35:41Z,996.647,0.285,0.921,0.191
1,2019-12-13T16:35:41Z,996.681,0.264,0.886,0.218
1,2019-12-13T16:35:41Z,996.715,0.167,0.884,0.217
1,2019-12-13T16:35:41Z,996.749,0.116,0.874,0.220
1,2019-12-13T16:35:41Z,996.783,0.145,0.870,0.203
1,2019-12-13T16:35:41Z,996.816,0.157,0.908,0.265
1,2019-12-13T16:35:41Z,996.850,0.197,0.889,0.316
1,2019-12-13T16:35:41Z,996.884,0.216,0.861,0.372
1,2019-12-13T16:35:41Z,996.918,0.181,0.835,0.300
1,2019-12-13T16:35:41Z,996.952,0.107,0.886,0.339
1,2019-12-13T16:35:41Z,996.985,0.428,1.103,0.386
1,2019-12-13T16:35:41Z,997.019,0.196,1.249,0.109
1,2019-12-13T16:35:41Z,997.053,0.050,1.404,-0.130
1,2019-12-13T16:35:41Z,997.087,0.445,1.311,-0.042
1,2019-12-13T16:35:41Z,997.121,0.623,1.108,0.406
1,2019-12-13T16:35:41Z,997.154,0.513,0.905,0.201
1,2019-12-13T16:35:41Z,997.188,0.358,0.806,0.086
1,2019-12-13T16:35:41Z,997.222,0.295,0.708,0.242
1,2019-12-13T16:35:41Z,997.256,0.244,0.712,0.253
1,2019-12-13T16:35:41Z,997.290,0.178,0.784,0.310
1,2019-12-13T16:35:41Z,997.323,0.166,0.827,0.345
1,2019-12-13T16:35:41Z,997.357,0.195,0.800,0.389
1,2019-12-13T16:35:41Z,997.391,0.192,0.751,0.396
1,2019-12-13T16:35:41Z,997.425,0.159,0.701,0.394
1,2019-12-13T16:35:41Z,997.459,0.016,0.715,0.428
1,2019-12-13T16:35:41Z,997.493,-0.005,0.897,0.577
1,2019-12-13T16:35:41Z,997.526,0.051,1.062,0.811
1,2019-12-13T16:35:41Z,997.560,0.099,1.525,-0.101
1,2019-12-13T16:35:41Z,997.594,0.791,1.351,0.590
1,2019-12-13T16:35:41Z,997.628,0.886,0.619,0.178
1,2019-12-13T16:35:41Z,997.662,0.466,1.083,0.413
1,2019-12-13T16:35:41Z,997.695,0.130,1.018,0.154
1,2019-12-13T16:35:41Z,997.729,0.282,0.730,0.138
1,2019-12-13T16:35:41Z,997.763,0.428,0.715,0.224
1,2019-12-13T16:35:41Z,997.797,0.319,0.848,0.341
1,2019-12-13T16:35:41Z,997.831,0.172,0.973,0.229
1,2019-12-13T16:35:41Z,997.864,0.176,0.904,0.152
1,2019-12-13T16:35:41Z,997.898,0.193,0.834,0.207
1,2019-12-13T16:35:41Z,997.932,0.169,0.835,0.153
1,2019-12-13T16:35:41Z,997.966,0.247,0.892,0.270
1,2019-12-13T16:35:41Z,998.000,0.255,0.938,0.280
1,2019-12-13T16:35:41Z,998.033,0.164,0.912,0.336
1,2019-12-13T16:35:41Z,998.067,0.115,0.903,0.320
1,2019-12-13T16:35:41Z,998.101,0.173,0.860,0.293
1,2019-12-13T16:35:41Z,998.135,0.155,0.848,0.259
1,2019-12-13T16:35:41Z,998.169,0.295,0.912,0.442
1,2019-12-13T16:35:41Z,998.202,0.374,1.171,0.255
1,2019-12-13T16:35:41Z,998.236,-0.034,1.259,-0.047
1,2019-12-13T16:35:41Z,998.270,0.184,1.375,-0.186
1,2019-12-13T16:35:41Z,998.304,0.570,1.333,0.050
1,2019-12-13T16:35:41Z,998.338,0.666,1.035,0.387
1,2019-12-13T16:35:41Z,998.371,0.473,0.931,0.147
1,2019-12-13T16:35:41Z,998.405,0.299,0.839,0.136
1,2019-12-13T16:35:41Z,998.439,0.283,0.758,0.250
1,2019-12-13T16:35:41Z,998.473,0.119,0.700,0.195
1,2019-12-13T16:35:41Z,998.507,0.041,0.638,0.261
1,2019-12-13T16:35:41Z,998.540,0.132,0.800,0.359
1,2019-12-13T16:35:41Z,998.574,0.200,0.721,0.409
1,2019-12-13T16:35:41Z,998.608,0.080,0.865,0.395
1,2019-12-13T16:35:41Z,998.642,0.018,0.731,0.546
1,2019-12-13T16:35:41Z,998.676,0.009,0.775,0.446
1,2019-12-13T16:35:41Z,998.709,0.146,0.843,0.659
1,2019-12-13T16:35:41Z,998.743,0.112,1.068,0.735
1,2019-12-13T16:35:41Z,998.777,0.092,1.432,0.052
1,2019-12-13T16:35:41Z,998.811,0.729,1.130,0.501
1,2019-12-13T16:35:41Z,998.845,0.739,0.906,0.273
1,2019-12-13T16:35:41Z,998.878,0.392,1.038,0.354
1,2019-12-13T16:35:41Z,998.912,0.124,0.864,0.190
1,2019-12-13T16:35:41Z,998.946,0.269,0.760,0.138
1,2019-12-13T16:35:41Z,998.980,0.369,0.792,0.321
1,2019-12-13T16:35:41Z,999.014,0.173,0.878,0.294
1,2019-12-13T16:35:41Z,999.047,0.167,0.936,0.213
1,2019-12-13T16:35:41Z,999.081,0.195,0.869,0.224
1,2019-12-13T16:35:41Z,999.115,0.147,0.831,0.226
1,2019-12-13T16:35:41Z,999.149,0.191,0.850,0.255
1,2019-12-13T16:35:41Z,999.183,0.202,0.925,0.249
1,2019-12-13T16:35:41Z,999.216,0.177,0.945,0.284
1,2019-12-13T16:35:41Z,999.250,0.171,0.880,0.355
1,2019-12-13T16:35:41Z,999.284,0.168,0.880,0.360
1,2019-12-13T16:35:41Z,999.318,0.098,0.823,0.304
1,2019-12-13T16:35:41Z,999.352,0.271,0.894,0.430
1,2019-12-13T16:35:41Z,999.385,0.398,1.162,0.235
1,2019-12-13T16:35:41Z,999.419,0.019,1.275,-0.016
1,2019-12-13T16:35:41Z,999.453,0.327,1.297,-0.156
1,2019-12-13T16:35:41Z,999.487,0.637,1.165,0.192
1,2019-12-13T16:35:41Z,999.521,0.550,0.968,0.292
1,2019-12-13T16:35:41Z,999.554,0.446,0.914,0.170
1,2019-12-13T16:35:41Z,999.588,0.362,0.859,0.177
1,2019-12-13T16:35:41Z,999.622,0.320,0.821,0.315
1,2019-12-13T16:35:41Z,999.656,0.235,0.761,0.268
1,2019-12-13T16:35:41Z,999.690,0.157,0.710,0.306
1,2019-12-13T16:35:41Z,999.723,0.182,0.722,0.330
1,2019-12-13T16:35:41Z,999.757,0.184,0.721,0.423
1,2019-12-13T16:35:41Z,999.791,0.172,0.787,0.481
1,2019-12-13T16:35:41Z,999.825,0.092,0.796,0.553
1,2019-12-13T16:35:41Z,999.859,0.014,0.785,0.507
1,2019-12-13T16:35:41Z,999.892,0.067,0.872,0.513
1,2019-12-13T16:35:41Z,999.926,0.162,0.914,0.788
1,2019-12-13T16:35:41Z,999.960,0.314,1.435,0.059
1,2019-12-13T16:35:41Z,999.994,0.932,1.247,0.537
1,2019-12-13T16:35:41Z,1000.028,0.783,0.741,0.259
1,2019-12-13T16:35:41Z,1000.061,0.341,1.078,0.359
1,2019-12-13T16:35:41Z,1000.095,0.100,0.873,0.150
1,2019-12-13T16:35:41Z,1000.129,0.203,0.804,0.141
1,2019-12-13T16:35:41Z,1000.163,0.359,0.852,0.314
1,2019-12-13T16:35:41Z,1000.197,0.216,0.877,0.268
1,2019-12-13T16:35:41Z,1000.231,0.176,0.890,0.189
1,2019-12-13T16:35:41Z,1000.264,0.234,0.854,0.238
1,2019-12-13T16:35:41Z,1000.298,0.188,0.834,0.191
1,2019-12-13T16:35:41Z,1000.332,0.182,0.854,0.236
1,2019-12-13T16:35:41Z,1000.366,0.214,0.911,0.236
1,2019-12-13T16:35:41Z,1000.400,0.239,0.954,0.256
1,2019-12-13T16:35:41Z,1000.433,0.263,0.892,0.378
1,2019-12-13T16:35:41Z,1000.467,0.213,0.856,0.350
1,2019-12-13T16:35:41Z,1000.501,0.064,0.850,0.279
1,2019-12-13T16:35:41Z,1000.535,0.139,0.835,0.351
1,2019-12-13T16:35:41Z,1000.569,0.478,1.149,0.342
1,2019-12-13T16:35:41Z,1000.602,0.063,1.225,0.017
1,2019-12-13T16:35:41Z,1000.636,0.096,1.299,-0.145
1,2019-12-13T16:35:41Z,1000.670,0.582,1.270,0.086
1,2019-12-13T16:35:41Z,1000.704,0.707,1.083,0.361
1,2019-12-13T16:35:41Z,1000.738,0.534,0.984,0.167
1,2019-12-13T16:35:41Z,1000.771,0.329,0.789,0.155
1,2019-12-13T16:35:41Z,1000.805,0.259,0.786,0.304
1,2019-12-13T16:35:41Z,1000.839,0.236,0.785,0.267
1,2019-12-13T16:35:41Z,1000.873,0.179,0.769,0.282
1,2019-12-13T16:35:41Z,1000.907,0.178,0.741,0.330
1,2019-12-13T16:35:41Z,1000.940,0.187,0.726,0.399
1,2019-12-13T16:35:41Z,1000.974,0.176,0.740,0.385
1,2019-12-13T16:35:41Z,1001.008,0.156,0.748,0.446
1,2019-12-13T16:35:41Z,1001.042,0.170,0.821,0.477
1,2019-12-13T16:35:41Z,1001.076,0.111,0.880,0.548
1,2019-12-13T16:35:41Z,1001.109,0.073,0.977,0.791
1,2019-12-13T16:35:41Z,1001.143,0.123,1.311,0.139
1,2019-12-13T16:35:41Z,1001.177,0.366,1.415,0.329
1,2019-12-13T16:35:41Z,1001.211,0.800,0.622,0.344
1,2019-12-13T16:35:41Z,1001.245,0.657,0.992,0.340
1,2019-12-13T16:35:41Z,1001.278,0.257,1.033,0.359
1,2019-12-13T16:35:41Z,1001.312,0.038,0.842,0.136
1,2019-12-13T16:35:41Z,1001.346,0.238,0.794,0.199
1,2019-12-13T16:35:41Z,1001.380,0.296,0.779,0.369
1,2019-12-13T16:35:41Z,1001.414,0.187,0.885,0.231
1,2019-12-13T16:35:41Z,1001.447,0.201,0.927,0.137
1,2019-12-13T16:35:41Z,1001.481,0.230,0.896,0.177
1,2019-12-13T16:35:41Z,1001.515,0.232,0.792,0.193
1,2019-12-13T16:35:41Z,1001.549,0.261,0.856,0.279
1,2019-12-13T16:35:41Z,1001.583,0.195,0.963,0.224
1,2019-12-13T16:35:41Z,1001.616,0.160,0.927,0.286
1,2019-12-13T16:35:41Z,1001.650,0.167,0.875,0.340
1,2019-12-13T16:35:41Z,1001.684,0.239,0.871,0.341
1,2019-12-13T16:35:41Z,1001.718,0.209,0.855,0.285
1,2019-12-13T16:35:41Z,1001.752,0.320,0.986,0.456
1,2019-12-13T16:35:41Z,1001.785,0.249,1.220,0.146
1,2019-12-13T16:35:41Z,1001.819,0.042,1.329,-0.102
1,2019-12-13T16:35:41Z,1001.853,0.460,1.361,-0.126
1,2019-12-13T16:35:41Z,1001.887,0.668,1.191,0.385
1,2019-12-13T16:35:41Z,1001.921,0.541,0.897,0.271
1,2019-12-13T16:35:41Z,1001.954,0.396,0.811,0.087
1,2019-12-13T16:35:41Z,1001.988,0.323,0.762,0.305
1,2019-12-13T16:35:41Z,1002.022,0.252,0.778,0.280
1,2019-12-13T16:35:41Z,1002.056,0.150,0.703,0.294
1,2019-12-13T16:35:41Z,1002.090,0.135,0.722,0.322
1,2019-12-13T16:35:41Z,1002.123,0.178,0.709,0.355
1,2019-12-13T16:35:41Z,1002.157,0.191,0.711,0.417
1,2019-12-13T16:35:41Z,1002.191,0.156,0.771,0.531
1,2019-12-13T16:35:41Z,1002.225,0.081,0.801,0.500
1,2019-12-13T16:35:41Z,1002.259,0.013,0.840,0.489
1,2019-12-13T16:35:41Z,1002.292,0.198,0.970,0.770
1,2019-12-13T16:35:41Z,1002.326,0.206,1.279,0.348
1,2019-12-13T16:35:41Z,1002.360,0.523,1.340,0.312
1,2019-12-13T16:35:41Z,1002.394,0.872,0.644,0.255
1,2019-12-13T16:35:41Z,1002.428,0.635,1.125,0.371
1,2019-12-13T16:35:41Z,1002.461,0.207,1.076,0.297
1,2019-12-13T16:35:41Z,1002.495,0.059,0.749,0.104
1,2019-12-13T16:35:41Z,1002.529,0.293,0.782,0.180
1,2019-12-13T16:35:41Z,1002.563,0.351,0.785,0.383
1,2019-12-13T16:35:41Z,1002.597,0.185,0.888,0.236
1,2019-12-13T16:35:41Z,1002.630,0.165,0.920,0.135
1,2019-12-13T16:35:41Z,1002.664,0.216,0.859,0.218
1,2019-12-13T16:35:41Z,1002.698,0.212,0.826,0.226
1,2019-12-13T16:35:41Z,1002.732,0.212,0.856,0.257
1,2019-12-13T16:35:41Z,1002.766,0.184,0.906,0.202
1,2019-12-13T16:35:41Z,1002.799,0.168,0.907,0.260
1,2019-12-13T16:35:41Z,1002.833,0.184,0.881,0.381
1,2019-12-13T16:35:41Z,1002.867,0.187,0.949,0.366
1,2019-12-13T16:35:41Z,1002.901,0.138,0.911,0.231
1,2019-12-13T16:35:41Z,1002.935,0.343,0.872,0.446
1,2019-12-13T16:35:41Z,1002.968,0.325,1.234,0.176
1,2019-12-13T16:35:41Z,1003.002,-0.011,1.424,-0.118
1,2019-12-13T16:35:41Z,1003.036,0.300,1.467,-0.207
1,2019-12-13T16:35:41Z,1003.070,0.622,1.260,0.258
1,2019-12-13T16:35:41Z,1003.104,0.643,0.876,0.384
1,2019-12-13T16:35:41Z,1003.137,0.378,0.749,0.043
1,2019-12-13T16:35:41Z,1003.171,0.285,0.740,0.171
1,2019-12-13T16:35:41Z,1003.205,0.281,0.720,0.255
1,2019-12-13T16:35:41Z,1003.239,0.247,0.711,0.271
1,2019-12-13T16:35:41Z,1003.273,0.201,0.754,0.327
1,2019-12-13T16:35:41Z,1003.306,0.178,0.763,0.398
1,2019-12-13T16:35:41Z,1003.340,0.182,0.771,0.416
1,2019-12-13T16:35:41Z,1003.374,0.136,0.764,0.474
1,2019-12-13T16:35:41Z,1003.408,0.088,0.755,0.559
1,2019-12-13T16:35:41Z,1003.442,0.036,0.818,0.553
1,2019-12-13T16:35:41Z,1003.475,-0.031,0.946,0.789
1,2019-12-13T16:35:41Z,1003.509,-0.039,1.254,0.208
1,2019-12-13T16:35:41Z,1003.543,0.312,1.434,0.195
1,2019-12-13T16:35:41Z,1003.577,1.050,0.740,0.510
1,2019-12-13T16:35:41Z,1003.611,0.717,0.948,0.262
1,2019-12-13T16:35:41Z,1003.644,0.269,1.012,0.359
1,2019-12-13T16:35:41Z,1003.678,0.048,0.831,0.148
1,2019-12-13T16:35:41Z,1003.712,0.236,0.853,0.114
1,2019-12-13T16:35:41Z,1003.746,0.253,0.799,0.320
1,2019-12-13T16:35:41Z,1003.780,0.261,0.944,0.289
1,2019-12-13T16:35:41Z,1003.813,0.264,0.845,0.162
1,2019-12-13T16:35:41Z,1003.847,0.267,0.858,0.245
1,2019-12-13T16:35:41Z,1003.881,0.176,0.885,0.236
1,2019-12-13T16:35:41Z,1003.915,0.166,0.897,0.220
1,2019-12-13T16:35:41Z,1003.949,0.169,0.922,0.262
1,2019-12-13T16:35:41Z,1003.982,0.161,0.938,0.287
1,2019-12-13T16:35:41Z,1004.016,0.141,0.887,0.318
1,2019-12-13T16:35:41Z,1004.050,0.179,0.874,0.353
1,2019-12-13T16:35:41Z,1004.084,0.127,0.810,0.239
1,2019-12-13T16:35:41Z,1004.118,0.214,0.893,0.487
1,2019-12-13T16:35:41Z,1004.151,0.379,1.229,0.223
1,2019-12-13T16:35:41Z,1004.185,0.033,1.239,-0.018
1,2019-12-13T16:35:41Z,1004.219,0.292,1.255,-0.065
1,2019-12-13T16:35:41Z,1004.253,0.653,1.209,0.254
1,2019-12-13T16:35:41Z,1004.287,0.558,1.049,0.274
1,2019-12-13T16:35:41Z,1004.321,0.390,0.941,0.138
1,2019-12-13T16:35:41Z,1004.354,0.369,0.741,0.175
1,2019-12-13T16:35:41Z,1004.388,0.370,0.768,0.265
1,2019-12-13T16:35:41Z,1004.422,0.284,0.789,0.289
1,2019-12-13T16:35:41Z,1004.456,0.176,0.754,0.298
1,2019-12-13T16:35:41Z,1004.490,0.171,0.752,0.330
1,2019-12-13T16:35:41Z,1004.523,0.180,0.746,0.401
1,2019-12-13T16:35:41Z,1004.557,0.187,0.778,0.371
1,2019-12-13T16:35:41Z,1004.591,0.161,0.767,0.447
1,2019-12-13T16:35:41Z,1004.625,0.068,0.806,0.400
1,2019-12-13T16:35:41Z,1004.659,0.055,0.901,0.595
1,2019-12-13T16:35:41Z,1004.692,0.163,1.060,0.757
1,2019-12-13T16:35:41Z,1004.726,0.158,1.093,0.347
1,2019-12-13T16:35:41Z,1004.760,0.340,1.436,0.208
1,2019-12-13T16:35:41Z,1004.794,0.880,0.797,0.462
1,2019-12-13T16:35:41Z,1004.827,0.685,0.829,0.350
1,2019-12-13T16:35:41Z,1004.861,0.295,0.988,0.340
1,2019-12-13T16:35:41Z,1004.895,-0.022,0.868,0.134
1,2019-12-13T16:35:41Z,1004.929,0.199,0.806,0.132
1,2019-12-13T16:35:41Z,1004.963,0.414,0.784,0.266
1,2019-12-13T16:35:41Z,1004.996,0.374,0.879,0.329
1,2019-12-13T16:35:41Z,1005.030,0.287,0.939,0.140
1,2019-12-13T16:35:41Z,1005.064,0.268,0.929,0.182
1,2019-12-13T16:35:41Z,1005.098,0.215,0.880,0.189
1,2019-12-13T16:35:41Z,1005.132,0.196,0.839,0.237
1,2019-12-13T16:35:41Z,1005.165,0.187,0.900,0.268
1,2019-12-13T16:35:41Z,1005.199,0.191,0.948,0.276
1,2019-12-13T16:35:41Z,1005.233,0.174,0.904,0.358
1,2019-12-13T16:35:41Z,1005.267,0.139,0.875,0.368
1,2019-12-13T16:35:41Z,1005.301,0.126,0.870,0.281
1,2019-12-13T16:35:41Z,1005.335,0.114,0.832,0.251
1,2019-12-13T16:35:41Z,1005.368,0.458,1.000,0.469
1,2019-12-13T16:35:41Z,1005.402,0.387,1.215,0.106
1,2019-12-13T16:35:41Z,1005.436,-0.005,1.307,-0.113
1,2019-12-13T16:35:41Z,1005.470,0.319,1.307,-0.127
1,2019-12-13T16:35:41Z,1005.504,0.692,1.174,0.367
1,2019-12-13T16:35:41Z,1005.537,0.687,0.935,0.286
1,2019-12-13T16:35:41Z,1005.571,0.401,0.855,0.105
1,2019-12-13T16:35:41Z,1005.605,0.282,0.776,0.265
1,2019-12-13T16:35:41Z,1005.639,0.234,0.754,0.252
1,2019-12-13T16:35:41Z,1005.673,0.163,0.721,0.273
1,2019-12-13T16:35:41Z,1005.706,0.128,0.706,0.320
1,2019-12-13T16:35:41Z,1005.740,0.141,0.728,0.394
1,2019-12-13T16:35:41Z,1005.774,0.122,0.759,0.426
1,2019-12-13T16:35:41Z,1005.808,0.087,0.771,0.458
1,2019-12-13T16:35:41Z,1005.842,0.069,0.820,0.415
1,2019-12-13T16:35:41Z,1005.875,0.158,0.917,0.582
1,2019-12-13T16:35:41Z,1005.909,0.165,1.016,0.805
1,2019-12-13T16:35:41Z,1005.943,0.119,1.252,0.207
1,2019-12-13T16:35:41Z,1005.977,0.334,1.367,0.284
1,2019-12-13T16:35:41Z,1006.011,0.887,0.696,0.378
1,2019-12-13T16:35:41Z,1006.044,0.683,0.897,0.325
1,2019-12-13T16:35:41Z,1006.078,0.285,1.052,0.325
1,2019-12-13T16:35:41Z,1006.112,0.071,0.808,0.192
1,2019-12-13T16:35:41Z,1006.146,0.286,0.799,0.148
1,2019-12-13T16:35:41Z,1006.180,0.353,0.782,0.302
1,2019-12-13T16:35:41Z,1006.213,0.266,0.827,0.288
1,2019-12-13T16:35:41Z,1006.247,0.240,0.976,0.205
1,2019-12-13T16:35:41Z,1006.281,0.219,0.903,0.136
1,2019-12-13T16:35:41Z,1006.315,0.198,0.837,0.232
1,2019-12-13T16:35:41Z,1006.349,0.230,0.852,0.249
1,2019-12-13T16:35:41Z,1006.382,0.225,0.940,0.283
1,2019-12-13T16:35:41Z,1006.416,0.196,0.948,0.307
1,2019-12-13T16:35:41Z,1006.450,0.155,0.869,0.361
1,2019-12-13T16:35:41Z,1006.484,0.122,0.846,0.294
1,2019-12-13T16:35:41Z,1006.518,0.105,0.839,0.273
1,2019-12-13T16:35:41Z,1006.551,0.216,0.871,0.387
1,2019-12-13T16:35:41Z,1006.585,0.488,1.151,0.334
1,2019-12-13T16:35:41Z,1006.619,0.024,1.213,0.090
1,2019-12-13T16:35:41Z,1006.653,0.073,1.339,-0.114
1,2019-12-13T16:35:41Z,1006.687,0.467,1.315,-0.008
1,2019-12-13T16:35:41Z,1006.720,0.662,1.138,0.332
